report_id,case_id,timestamp,subject_person_id,subject_organization_id,observation,source,reliability,confidence
INTEL_00165,,2025-03-27 10:38:45,PERSON_0833,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.58
INTEL_00166,,2024-05-05 06:44:44,PERSON_0693,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.32
INTEL_00167,,2025-03-03 04:05:49,PERSON_0187,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.58
INTEL_00168,,2024-01-24 19:48:46,PERSON_0313,ORG_0056,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.32
INTEL_00169,,2025-03-05 18:11:29,PERSON_0051,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.43
INTEL_00170,,2026-06-10 19:36:38,PERSON_1419,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.35
INTEL_00171,,2025-03-30 21:00:59,PERSON_1198,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.3
INTEL_00172,,2025-06-25 01:33:33,PERSON_0842,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.4
INTEL_00173,,2025-05-11 15:14:16,PERSON_1476,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.65
INTEL_00174,,2026-05-16 10:47:08,PERSON_0294,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.5
INTEL_00175,,2024-04-05 08:25:43,PERSON_0834,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.6
INTEL_00176,,2025-11-23 06:40:28,PERSON_0004,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.35
INTEL_00177,,2025-07-30 07:29:02,PERSON_0931,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,high,0.9
INTEL_00178,,2026-05-02 23:45:02,PERSON_0747,ORG_0129,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.34
INTEL_00179,,2024-08-03 20:51:13,PERSON_1129,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.54
INTEL_00180,,2026-01-29 14:16:00,PERSON_0661,ORG_0135,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.53
INTEL_00181,,2024-10-12 07:17:00,PERSON_0180,ORG_0256,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.38
INTEL_00182,,2026-05-07 07:31:07,PERSON_1092,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,high,0.93
INTEL_00183,,2025-03-10 16:49:50,PERSON_0341,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.7
INTEL_00184,,2025-09-28 10:05:59,PERSON_0196,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,high,0.91
INTEL_00185,,2024-01-16 11:09:28,PERSON_0913,ORG_0299,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.73
INTEL_00186,,2025-12-10 19:04:50,PERSON_1095,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.39
INTEL_00187,,2024-05-07 20:11:36,PERSON_0820,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.72
INTEL_00188,,2025-01-17 02:48:53,PERSON_0697,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,high,0.85
INTEL_00189,,2024-02-19 15:33:07,PERSON_0267,ORG_0207,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.54
INTEL_00190,,2024-05-30 04:49:05,PERSON_0724,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.44
INTEL_00191,,2026-05-25 18:11:07,PERSON_0667,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.44
INTEL_00192,,2024-07-24 19:28:18,PERSON_0194,ORG_0209,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.7
INTEL_00193,,2026-03-02 08:49:13,PERSON_0240,ORG_0047,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.47
INTEL_00194,,2024-11-08 22:37:10,PERSON_1046,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.73
INTEL_00195,,2026-06-09 02:31:40,PERSON_0935,ORG_0252,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.65
INTEL_00196,,2024-01-01 04:53:26,PERSON_0941,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.68
INTEL_00197,,2026-04-23 12:05:44,PERSON_0852,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.68
INTEL_00198,,2024-11-16 15:28:28,PERSON_0695,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.48
INTEL_00199,,2025-04-24 01:37:45,PERSON_0573,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.55
INTEL_00200,,2024-02-25 16:57:34,PERSON_1445,ORG_0223,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.73
INTEL_00201,,2024-07-15 20:25:15,PERSON_1269,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.68
INTEL_00202,,2025-09-12 21:20:38,PERSON_0709,ORG_0032,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.66
INTEL_00203,,2025-11-17 10:27:16,PERSON_1328,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.3
INTEL_00204,,2025-09-10 22:03:49,PERSON_0288,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.36
INTEL_00205,,2024-11-11 17:24:26,PERSON_0236,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,high,0.8
INTEL_00206,,2026-03-18 00:47:21,PERSON_0958,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.66
INTEL_00207,,2026-02-24 09:58:33,PERSON_0439,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.37
INTEL_00208,,2024-02-24 12:29:01,PERSON_0120,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.66
INTEL_00209,,2025-04-02 18:14:00,PERSON_0218,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.82
INTEL_00210,,2025-09-06 22:02:33,PERSON_0823,ORG_0152,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,high,0.82
INTEL_00211,,2026-05-22 12:48:53,PERSON_0667,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.59
INTEL_00212,,2024-01-04 21:59:35,PERSON_0125,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.34
INTEL_00213,,2026-06-14 21:04:39,PERSON_0703,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.79
INTEL_00214,,2024-03-15 05:27:16,PERSON_1445,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.41
INTEL_00215,,2024-01-06 09:48:43,PERSON_0671,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.68
INTEL_00216,,2025-02-28 03:01:10,PERSON_1019,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.73
INTEL_00217,,2026-05-15 02:04:46,PERSON_0091,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,high,0.85
INTEL_00218,,2025-05-16 20:58:53,PERSON_1053,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.53
INTEL_00219,,2025-04-17 00:08:00,PERSON_0814,ORG_0171,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.57
INTEL_00220,,2024-02-14 16:55:47,PERSON_0698,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.36
INTEL_00221,,2025-09-07 00:08:15,PERSON_0981,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.39
INTEL_00222,,2026-04-21 00:22:34,PERSON_0476,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.35
INTEL_00223,,2025-01-26 00:58:09,PERSON_0973,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.38
INTEL_00224,,2024-01-29 19:51:54,PERSON_0053,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.73
INTEL_00225,,2025-09-24 16:47:17,PERSON_0924,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.88
INTEL_00226,,2024-03-24 06:47:56,PERSON_0705,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.55
INTEL_00227,,2025-05-23 23:10:49,PERSON_1154,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,high,0.8
INTEL_00228,,2025-04-17 16:39:19,PERSON_1223,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.64
INTEL_00229,,2026-05-03 10:01:57,PERSON_0810,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.76
INTEL_00230,,2024-01-28 03:37:27,PERSON_1254,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.49
INTEL_00231,,2026-04-18 08:40:26,PERSON_1025,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.41
INTEL_00232,,2026-05-24 19:25:35,PERSON_1498,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.77
INTEL_00233,,2024-04-15 20:41:46,PERSON_0454,ORG_0193,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.62
INTEL_00234,,2026-04-04 18:10:31,PERSON_0037,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.42
INTEL_00235,,2026-03-10 23:36:29,PERSON_0134,ORG_0225,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.52
INTEL_00236,,2024-03-23 01:39:01,PERSON_0783,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.31
INTEL_00237,,2026-01-31 14:48:05,PERSON_0076,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.69
INTEL_00238,,2024-08-28 15:18:14,PERSON_1198,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.82
INTEL_00239,,2026-06-22 12:15:21,PERSON_0332,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.32
INTEL_00240,,2026-05-17 09:05:44,PERSON_0131,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,high,0.89
INTEL_00241,,2024-06-26 11:12:08,PERSON_0370,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,high,0.76
INTEL_00242,,2026-02-21 15:43:56,PERSON_0252,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.57
INTEL_00243,,2024-06-11 04:37:25,PERSON_0520,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,high,0.86
INTEL_00244,,2024-04-29 07:38:02,PERSON_0536,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.41
INTEL_00245,,2025-02-23 13:36:31,PERSON_0525,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.75
INTEL_00246,,2024-10-06 02:53:54,PERSON_0235,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.72
INTEL_00247,,2025-06-26 14:31:09,PERSON_1499,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.31
INTEL_00248,,2025-07-06 15:40:39,PERSON_0840,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.5
INTEL_00249,,2026-06-25 19:55:03,PERSON_1282,ORG_0192,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.36
INTEL_00250,,2024-07-13 15:35:16,PERSON_0449,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.67
INTEL_00251,,2025-09-24 14:51:50,PERSON_1234,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.71
INTEL_00252,,2024-12-31 07:06:53,PERSON_0200,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.63
INTEL_00253,,2024-09-16 23:06:16,PERSON_1260,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.5
INTEL_00254,,2024-12-18 23:53:53,PERSON_1244,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.71
INTEL_00255,,2025-02-11 22:29:18,PERSON_1076,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,high,0.86
INTEL_00256,,2025-11-05 07:24:40,PERSON_0978,ORG_0122,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.47
INTEL_00257,,2025-06-28 20:15:38,PERSON_0482,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.51
INTEL_00258,,2025-04-21 05:04:27,PERSON_1130,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.66
INTEL_00259,,2026-06-21 04:22:12,PERSON_1293,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.72
INTEL_00260,,2024-02-02 17:07:25,PERSON_1476,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.62
INTEL_00261,,2024-08-07 06:00:03,PERSON_0342,ORG_0246,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.66
INTEL_00262,,2024-06-22 00:02:11,PERSON_0205,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.73
INTEL_00263,,2024-09-07 02:33:35,PERSON_0448,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.33
INTEL_00264,,2025-03-27 16:13:40,PERSON_1097,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.77
INTEL_00265,,2024-10-01 13:27:52,PERSON_0983,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.66
INTEL_00266,,2026-05-30 11:56:16,PERSON_0896,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.49
INTEL_00267,,2026-01-22 16:45:05,PERSON_0543,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.49
INTEL_00268,,2024-04-22 17:50:15,PERSON_0372,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.42
INTEL_00269,,2024-02-11 13:53:40,PERSON_0818,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.46
